id,booking_status_pred,Cancellation_prob
47803,1,0.7218085
47804,0,0.4152455
47805,1,0.5494314
47806,0,0.092791215
47807,0,0.19405186
47808,0,0.09977564
47809,0,0.40172723
47810,0,0.005950525
47811,0,0.16561125
47812,0,0.15113217
47813,0,0.008156982
47814,0,0.00041040467
47815,0,0.058078386
47816,0,0.19174752
47817,1,0.80237186
47818,1,0.60293347
47819,1,0.5963955
47820,1,0.7564282
47821,0,0.059592288
47822,0,0.13801724
47823,0,0.078765474
47824,0,0.16608676
47825,0,0.004889344
47826,0,0.040642
47827,0,0.036806796
47828,0,1.7650145e-34
47829,0,0.32285792
47830,0,0.22139367
47831,0,0.21650186
47832,1,0.8419296
47833,0,0.28207406
47834,0,0.21141781
47835,0,0.04190514
47836,0,0.20812131
47837,1,0.66858715
47838,0,0.09439897
47839,1,0.79103017
47840,0,0.15336871
47841,1,0.65603113
47842,0,0.03208739
47843,0,0.14690022
47844,0,0.20403445
47845,0,0.00019798591
47846,0,0.1159426
47847,0,0.17260838
47848,0,0.023512501
47849,1,0.76169074
47850,0,0.08260414
47851,0,0.21050109
47852,0,0.052340362
47853,1,0.6742652
47854,0,0.44059882
47855,0,0.0396255
47856,0,0.253259
47857,0,0.35813648
47858,0,0.32894766
47859,0,0.014252761
47860,1,0.7468461
47861,1,0.81900656
47862,0,0.26488888
47863,0,0.22129908
47864,1,0.7737334
47865,0,0.10708311
47866,1,0.7461838
47867,1,0.814365
47868,1,0.69819856
47869,0,0.22271228
47870,1,0.5213115
47871,1,0.795119
47872,0,0.037987597
47873,0,0.26141572
47874,1,0.70810103
47875,1,0.5765229
47876,1,0.5166852
47877,1,0.8027579
47878,1,0.78063524
47879,0,0.4576489
47880,0,0.22241855
47881,1,0.7881995
47882,0,0.37613556
47883,0,0.3528498
47884,1,0.85294247
47885,0,0.48138085
47886,0,0.46237466
47887,0,0.42190295
47888,0,0.000238772
47889,0,0.25826144
47890,0,0.06788336
47891,1,0.857213
47892,1,0.6507394
47893,0,0.0005342701
47894,0,0.2218325
47895,0,0.050789252
47896,0,0.33572137
47897,0,0.06631118
47898,0,0.04095989
47899,0,0.22614773
47900,1,0.9070135
47901,0,0.4666048
47902,0,0.02725247
47903,0,0.34560034
47904,0,0.0009757157
47905,0,0.015453923
47906,0,0.26900136
47907,0,0.24193114
47908,0,0.35530928
47909,0,0.015539491
47910,0,0.010456813
47911,0,0.2451143
47912,1,0.6333968
47913,0,0.35879207
47914,1,0.7923403
47915,0,0.12848265
47916,0,0.114413545
47917,1,0.73821425
47918,1,0.57747954
47919,0,0.1269997
47920,0,0.09010322
47921,0,0.18709277
47922,1,0.8544979
47923,0,7.5236157e-31
47924,1,0.6930944
47925,1,0.8655964
47926,0,0.42290637
47927,0,0.16578858
47928,0,0.1783182
47929,1,0.7244862
47930,1,0.8610624
47931,1,0.7989415
47932,1,0.8997702
47933,0,0.19306895
47934,0,3.9526516e-05
47935,0,0.05402082
47936,0,0.003493149
47937,1,0.827272
47938,0,0.23007317
47939,1,0.8386258
47940,0,0.40151626
47941,1,0.81323403
47942,0,0.3746076
47943,0,0.0033152844
47944,1,0.78739405
47945,1,0.75870216
47946,1,0.5802614
47947,0,0.1094411
47948,0,0.2733124
47949,1,0.5775853
47950,1,0.72037816
47951,1,0.50372356
47952,1,0.92325145
47953,1,0.5090334
47954,0,0.12737776
47955,1,0.8759613
47956,0,0.28098693
47957,0,0.20723705
47958,0,0.030782253
47959,1,0.8520524
47960,0,0.11242825
47961,1,0.81142616
47962,0,0.45218113
47963,0,0.47778213
47964,1,0.5935365
47965,0,0.4222589
47966,0,0.09893324
47967,0,0.2503815
47968,1,0.9295825
47969,1,0.9208415
47970,0,0.030520065
47971,1,0.9367791
47972,0,0.04095816
47973,1,0.72879386
47974,0,0.086698495
47975,0,0.17529012
47976,0,0.064606965
47977,0,0.02355805
47978,0,0.04131833
47979,1,0.9053625
47980,0,0.10356069
47981,1,0.7934007
47982,0,0.28575513
47983,0,0.13427565
47984,0,0.3487902
47985,1,0.50846845
47986,1,0.89893824
47987,0,0.11030043
47988,1,0.87656945
47989,0,0.34205624
47990,1,0.69246125
47991,0,0.212187
47992,1,0.80215615
47993,0,0.12099982
47994,1,0.8542871
47995,0,0.17996162
47996,0,0.0126012545
47997,0,0.31576246
47998,0,0.113735855
47999,0,0.09742888
48000,0,0.011089911
48001,0,0.30151084
48002,0,0.3143866
48003,0,0.12548383
48004,1,0.75622433
48005,0,0.31166673
48006,0,0.032597773
48007,1,0.51429385
48008,0,0.25382018
48009,0,0.2443553
48010,1,0.90850997
48011,0,0.07789581
48012,0,0.28439775
48013,0,0.47389382
48014,1,0.6327958
48015,0,0.0065295543
48016,0,0.01027585
48017,0,0.15363847
48018,0,0.0982942
48019,0,0.48855805
48020,0,0.15351945
48021,1,0.7290819
48022,0,0.14041771
48023,1,0.8165337
48024,0,0.066967025
48025,0,0.00021278489
48026,1,0.77914596
48027,0,0.007902176
48028,0,0.19639903
48029,1,0.67737305
48030,1,0.91643655
48031,0,0.47464195
48032,0,0.062389556
48033,1,0.674516
48034,0,0.088043265
48035,0,0.13045739
48036,0,0.1712619
48037,0,0.0983718
48038,0,0.002535244
48039,0,0.33028248
48040,0,0.40660924
48041,0,0.3274886
48042,1,0.758541
48043,1,0.54158485
48044,0,0.29268134
48045,1,0.783428
48046,0,0.4912357
48047,0,0.0012772171
48048,1,0.90289974
48049,1,0.8980056
48050,1,0.91835517
48051,0,0.13674514
48052,1,0.80002147
48053,1,0.74956965
48054,1,0.7912538
48055,1,0.90916395
48056,0,0.06144329
48057,0,0.17979349
48058,0,0.03583089
48059,0,0.3378335
48060,1,0.7667374
48061,0,0.011410053
48062,0,0.254123
48063,1,0.5426967
48064,0,0.21534945
48065,0,0.17871965
48066,1,0.6709358
48067,1,0.7038458
48068,1,0.53878945
48069,1,0.7901885
48070,1,0.6359267
48071,0,0.059278883
48072,0,0.004283428
48073,0,0.40152174
48074,0,0.038954165
48075,1,0.7909801
48076,1,0.7279528
48077,0,0.011606728
48078,0,0.0007598251
48079,0,0.0069432687
48080,0,0.05881842
48081,0,0.19425902
48082,0,0.16296507
48083,0,0.31922603
48084,0,0.0006398561
48085,0,0.16896006
48086,1,0.5471421
48087,0,0.06525192
48088,0,0.018481744
48089,0,0.038792968
48090,0,0.16500875
48091,0,0.04687225
48092,0,0.41687077
48093,0,0.07266054
48094,0,0.26962784
48095,1,0.8383833
48096,0,0.02449216
48097,0,0.22600555
48098,0,0.08769141
48099,0,0.2944899
48100,1,0.7286952
48101,1,0.8054691
48102,1,0.5087198
48103,0,0.13474496
48104,0,0.4912548
48105,1,0.81149757
48106,0,0.109746
48107,1,0.7147932
48108,0,5.347582e-06
48109,0,0.0061611044
48110,1,0.8315104
48111,1,0.5304315
48112,0,0.0035395052
48113,1,0.7523349
48114,0,0.49906293
48115,1,0.79636294
48116,0,0.4425273
48117,1,0.5104224
48118,1,0.7100621
48119,0,0.0003454758
48120,1,0.66819483
48121,1,0.819057
48122,0,0.16221291
48123,0,0.40628985
48124,1,0.71485597
48125,0,0.088251874
48126,1,0.89162564
48127,0,0.39362597
48128,1,0.71558386
48129,0,0.19235024
48130,1,0.92422926
48131,0,0.24143185
48132,0,0.17934573
48133,0,0.13808836
48134,1,0.78081536
48135,0,0.015389772
48136,0,0.36166504
48137,0,0.050642777
48138,0,0.2981523
48139,0,0.3417801
48140,1,0.94478166
48141,1,0.65816396
48142,0,0.4734614
48143,1,0.548749
48144,0,0.07168719
48145,1,0.8523492
48146,0,0.011932117
48147,0,0.21401627
48148,0,0.09397333
48149,0,0.41789472
48150,0,0.15021503
48151,1,0.9121417
48152,0,0.38234854
48153,0,0.13231389
48154,0,0.42283893
48155,0,0.15691835
48156,0,0.010946947
48157,1,0.6323813
48158,1,0.5896783
48159,0,0.03520518
48160,1,0.8018413
48161,0,0.32118213
48162,0,0.013687128
48163,1,0.93660057
48164,0,0.04220104
48165,0,0.45477235
48166,1,0.73484474
48167,1,0.86383975
48168,1,0.5361331
48169,0,2.3834698e-05
48170,1,0.50280637
48171,0,0.12510009
48172,1,0.8376352
48173,1,0.6777442
48174,1,0.80650705
48175,0,0.26794806
48176,1,0.8493754
48177,0,0.059186883
48178,0,0.1590881
48179,0,0.045761894
48180,1,0.5035448
48181,1,0.83424246
48182,1,0.85811037
48183,0,0.015707482
48184,0,0.006236248
48185,1,0.6029852
48186,0,0.4089648
48187,1,0.6871319
48188,0,0.27591178
48189,0,0.0006510659
48190,1,0.7455891
48191,0,0.11573097
48192,0,0.27498767
48193,1,0.64072835
48194,1,0.93855226
48195,0,0.11477098
48196,1,0.77895856
48197,0,0.46803117
48198,0,0.22571705
48199,0,1.1859298e-06
48200,0,0.35792705
48201,0,0.038848277
48202,1,0.81807184
48203,0,0.003209176
48204,0,0.07699363
48205,0,0.33910298
48206,0,0.47922465
48207,1,0.8316581
48208,1,0.9003797
48209,0,0.04264387
48210,1,0.8298864
48211,0,0.22510472
48212,0,0.01862404
48213,0,0.11216127
48214,0,0.14392897
48215,1,0.8246118
48216,1,0.7804441
48217,0,0.46240652
48218,1,0.9200262
48219,0,0.4310791
48220,0,0.016664641
48221,0,0.48605064
48222,0,0.39083636
48223,0,0.27450985
48224,1,0.875141
48225,1,0.52852577
48226,0,0.03910775
48227,0,0.0009817792
48228,0,0.26196894
48229,0,1.5339516e-05
48230,1,0.9299392
48231,0,0.4397539
48232,0,0.20961608
48233,0,0.3871013
48234,0,0.3624067
48235,0,0.13831954
48236,1,0.900157
48237,0,0.38167346
48238,0,0.1877152
48239,1,0.838941
48240,0,0.027553873
48241,1,0.8737476
48242,1,0.868912
48243,0,0.0010229397
48244,1,0.80182976
48245,0,0.022850133
48246,0,0.09364615
48247,1,0.73064953
48248,0,0.20347995
48249,1,0.5918874
48250,0,0.1567482
48251,0,0.16194917
48252,0,0.14200665
48253,1,0.54182
48254,0,0.07266182
48255,0,0.033226725
48256,0,0.01122612
48257,1,0.89029247
48258,0,0.3644797
48259,0,0.34211206
48260,1,0.6026008
48261,0,0.17465678
48262,0,0.19747695
48263,0,0.13125357
48264,0,0.4022135
48265,1,0.6927105
48266,0,0.09382603
48267,0,0.047370303
48268,0,0.120173655
48269,0,0.0006140188
48270,1,0.79379785
48271,0,0.07510665
48272,1,0.5442318
48273,1,0.52203333
48274,0,0.15272777
48275,0,0.18916427
48276,0,0.011522343
48277,1,0.7186315
48278,0,0.046926983
48279,0,0.04844123
48280,0,0.19543226
48281,0,0.32996693
48282,0,0.2666017
48283,1,0.9545361
48284,1,0.50053996
48285,0,0.25150782
48286,1,0.5265616
48287,0,0.11782715
48288,0,0.112668596
48289,0,0.14776313
48290,0,0.10422016
48291,0,0.4847972
48292,0,0.0746463
48293,0,0.25798684
48294,1,0.6338411
48295,0,0.44328085
48296,1,0.53370005
48297,0,0.31849277
48298,0,8.963354e-10
48299,1,0.90819037
48300,0,0.0004344669
48301,1,0.57667285
48302,0,0.019912986
48303,0,0.000429661
48304,1,0.60056573
48305,0,0.47433874
48306,1,0.65857923
48307,1,0.8632761
48308,1,0.8017016
48309,0,0.13387878
48310,0,0.38139778
48311,1,0.81263167
48312,0,0.011217253
48313,0,0.08579554
48314,0,0.46781534
48315,1,0.8802824
48316,0,0.045209233
48317,1,0.7914311
48318,0,0.00404521
48319,1,0.91654414
48320,1,0.6083033
48321,0,0.02701058
48322,1,0.78485644
48323,0,0.13889728
48324,0,0.10341028
48325,1,0.61862624
48326,1,0.8071872
48327,0,0.4492345
48328,0,0.17691037
48329,1,0.55677414
48330,1,0.8313907
48331,0,0.057718854
48332,1,0.80025136
48333,1,0.6587065
48334,0,0.007672799
48335,0,0.12744382
48336,0,0.13854788
48337,0,0.16688652
48338,1,0.6046076
48339,0,0.03488596
48340,1,0.75198865
48341,0,0.159095
48342,0,0.19124457
48343,0,0.22489806
48344,0,0.44502917
48345,0,0.13588488
48346,0,0.0005249926
48347,0,0.10434922
48348,0,0.2739715
48349,1,0.64104307
48350,1,0.5219765
48351,1,0.9076287
48352,0,0.022494117
48353,1,0.5329341
48354,1,0.7603132
48355,1,0.6381864
48356,0,4.975241e-07
48357,0,0.15426332
48358,1,0.7078258
48359,1,0.60222584
48360,0,0.17924757
48361,1,0.62103546
48362,0,0.19873033
48363,1,0.7282129
48364,0,0.14727816
48365,1,0.64486533
48366,0,0.12027225
48367,1,0.6622948
48368,1,0.66635656
48369,0,0.4855689
48370,1,0.88509846
48371,1,0.8003846
48372,0,0.4729344
48373,1,0.8229188
48374,1,0.86227167
48375,1,0.50500405
48376,0,0.018117068
48377,1,0.81236714
48378,1,0.74086535
48379,0,0.0016791087
48380,0,0.0068456484
48381,0,0.0020075669
48382,1,0.78684825
48383,0,0.034978103
48384,0,0.041666094
48385,0,0.043311965
48386,0,0.0006135544
48387,0,0.0064170384
48388,0,0.17188641
48389,0,0.00057393825
48390,0,0.12690248
48391,1,0.8872333
48392,1,0.6321289
48393,1,0.51760614
48394,0,0.14390609
48395,1,0.94319385
48396,0,0.0527889
48397,0,0.2739068
48398,0,0.4429615
48399,0,0.21339062
48400,0,0.29454985
48401,0,0.219347
48402,0,0.47476432
48403,1,0.5761018
48404,0,0.0053834314
48405,0,0.2609321
48406,0,0.24356309
48407,0,0.0019983344
48408,0,0.24681151
48409,1,0.85705286
48410,1,0.50482035
48411,0,0.13666956
48412,0,0.24401996
48413,1,0.9195594
48414,0,0.029001249
48415,1,0.6315854
48416,1,0.928245
48417,0,0.0039575496
48418,0,0.031617615
48419,0,0.112996124
48420,0,0.27485153
48421,0,0.024929762
48422,0,0.44448766
48423,0,0.14158581
48424,1,0.77333593
48425,1,0.5517793
48426,1,0.7923068
48427,1,0.9342275
48428,0,0.3973215
48429,0,0.08040234
48430,0,0.03834618
48431,0,0.17711917
48432,1,0.84514207
48433,0,0.10526213
48434,1,0.93480265
48435,0,0.12928817
48436,1,0.8902198
48437,0,0.20882991
48438,0,0.17225468
48439,1,0.6398538
48440,1,0.7073297
48441,0,0.19607393
48442,1,0.5405656
48443,0,0.013383502
48444,0,0.42974076
48445,0,0.28732294
48446,1,0.6614534
48447,1,0.8285963
48448,0,0.21812132
48449,1,0.7524732
48450,0,0.15065964
48451,1,0.61790943
48452,1,0.8399567
48453,1,0.63847846
48454,0,0.003648777
48455,0,0.058086157
48456,1,0.6270411
48457,0,0.20907538
48458,1,0.6514013
48459,0,0.12775812
48460,1,0.6353919
48461,1,0.8551313
48462,1,0.8277002
48463,0,0.21950805
48464,0,0.3741508
48465,1,0.8324414
48466,1,0.91642463
48467,1,0.77525
48468,1,0.80138826
48469,1,0.8246318
48470,0,0.21018091
48471,1,0.8101404
48472,1,0.5252954
48473,0,0.060432453
48474,0,0.27381793
48475,0,0.057594497
48476,1,0.68660045
48477,0,0.48330396
48478,0,0.14816426
48479,1,0.54222393
48480,0,0.00014941138
48481,0,0.32609826
48482,0,0.43019083
48483,0,0.3190713
48484,1,0.81625676
48485,0,6.978028e-05
48486,0,0.44750306
48487,1,0.84628165
48488,1,0.81035423
48489,0,0.19749632
48490,0,0.22293352
48491,0,0.29599246
48492,0,0.15953821
48493,1,0.67775315
48494,1,0.6061222
48495,0,0.33968952
48496,0,0.15821692
48497,0,0.1629829
48498,1,0.82801896
48499,0,0.16995111
48500,0,0.131694
48501,0,0.0017280813
48502,1,0.53105944
48503,0,0.24217628
48504,0,0.1914189
48505,1,0.78723466
48506,0,0.45539963
48507,0,0.09265506
48508,0,0.40933776
48509,0,0.23068874
48510,0,0.00037230714
48511,1,0.88726616
48512,0,0.017864946
48513,0,0.0052119656
48514,1,0.8134511
48515,0,0.4062012
48516,0,0.25194904
48517,0,0.04765011
48518,0,0.45595905
48519,0,0.007149644
48520,1,0.9125294
48521,0,0.4653147
48522,0,0.14409903
48523,0,0.36677235
48524,0,0.4835617
48525,0,0.067972586
48526,1,0.54919654
48527,1,0.67117083
48528,1,0.68827677
48529,0,0.07669906
48530,0,0.00689761
48531,0,0.08709378
48532,0,0.11747684
48533,0,0.16591741
48534,0,0.07838382
48535,0,0.25809342
48536,1,0.8014752
48537,1,0.5314168
48538,0,0.4139983
48539,0,0.34241897
48540,1,0.69272256
48541,1,0.78910995
48542,1,0.9057117
48543,0,0.12115307
48544,0,0.074315496
48545,0,0.19335006
48546,0,0.32909405
48547,0,0.07762036
48548,0,0.33880243
48549,1,0.8417692
48550,1,0.7351017
48551,0,0.29868585
48552,0,0.13759328
48553,0,0.08417373
48554,0,0.09107415
48555,0,0.24309771
48556,0,0.015750343
48557,1,0.83048105
48558,1,0.8407436
48559,0,0.25161982
48560,0,0.24198394
48561,0,0.388112
48562,0,0.12503436
48563,1,0.661653
48564,0,0.41741946
48565,0,0.019233972
48566,1,0.8241309
48567,1,0.7802282
48568,1,0.576858
48569,1,0.8864081
48570,1,0.7651295
48571,1,0.61256975
48572,1,0.56945115
48573,0,0.12680474
48574,1,0.6832564
48575,0,0.038730815
48576,0,0.0008995445
48577,1,0.62162596
48578,0,0.0117404675
48579,0,2.8705924e-10
48580,0,0.018635426
48581,1,0.9213311
48582,1,0.82149833
48583,1,0.5280636
48584,1,0.5140371
48585,1,0.8209981
48586,0,0.1345297
48587,0,1.1780965e-06
48588,0,0.14711753
48589,0,0.030860135
48590,0,0.024181793
48591,1,0.52102077
48592,0,0.1365915
48593,0,0.1424953
48594,0,0.000613649
48595,1,0.7935767
48596,0,0.003125523
48597,1,0.7854643
48598,1,0.82248
48599,0,0.31184345
48600,1,0.67814463
48601,1,0.54256594
48602,0,5.875646e-09
48603,1,0.8116862
48604,0,0.22332603
48605,0,0.12011727
48606,0,0.14795595
48607,0,0.0056874705
48608,0,0.094067745
48609,1,0.9085169
48610,0,0.02413172
48611,0,0.17326516
48612,0,0.23845164
48613,0,3.7643479e-06
48614,0,0.1809271
48615,1,0.712865
48616,1,0.91588825
48617,0,0.19723193
48618,1,0.91224897
48619,0,0.37972468
48620,0,0.22269127
48621,1,0.8459551
48622,0,0.32002315
48623,1,0.7163426
48624,0,0.16269733
48625,0,0.06477482
48626,0,0.24717744
48627,1,0.9223543
48628,0,0.0051629143
48629,0,0.23663938
48630,0,0.018996688
48631,1,0.72289014
48632,0,0.12987575
48633,0,0.084467426
48634,0,0.043588035
48635,0,0.27921468
48636,1,0.65626943
48637,0,0.2712176
48638,0,0.21910164
48639,0,0.13454588
48640,0,0.0053470437
48641,1,0.799529
48642,0,7.269576e-05
48643,1,0.8331676
48644,0,0.35733855
48645,1,0.5961102
48646,0,0.49791524
48647,0,0.20158543
48648,0,0.39457947
48649,0,0.19023877
48650,0,0.0005292393
48651,0,0.0019817804
48652,1,0.879733
48653,1,0.80512875
48654,0,0.054644473
48655,0,0.15800206
48656,0,0.16280712
48657,0,4.7630763e-08
48658,0,0.07948576
48659,1,0.8918167
48660,0,0.49798104
48661,0,0.38833064
48662,1,0.7088246
48663,0,0.48076218
48664,0,0.41450268
48665,0,0.07585648
48666,0,2.1642268e-17
48667,0,0.1497972
48668,0,0.2374365
48669,0,0.1547097
48670,0,0.022220604
48671,0,0.080835044
48672,0,0.07074475
48673,0,0.2898395
48674,1,0.91704774
48675,1,0.77804255
48676,0,0.07068008
48677,1,0.63029224
48678,1,0.5840434
48679,0,0.032459356
48680,0,0.021962361
48681,1,0.943135
48682,1,0.57488877
48683,1,0.8109
48684,1,0.8328072
48685,0,0.23871827
48686,1,0.68818027
48687,1,0.81638163
48688,0,0.2276245
48689,0,0.3398491
48690,0,0.026636738
48691,1,0.5044082
48692,0,0.21341203
48693,0,0.04393423
48694,0,0.48494264
48695,1,0.663226
48696,0,0.15949889
48697,0,0.21248354
48698,0,0.24941567
48699,0,0.3488325
48700,1,0.8229853
48701,0,0.2194644
48702,1,0.80217713
48703,0,0.13717209
48704,0,0.33614781
48705,0,0.46595135
48706,0,0.17261851
48707,0,0.13860168
48708,0,0.010680106
48709,0,0.20629753
48710,0,0.27390856
48711,0,0.0026045525
48712,1,0.91915673
48713,0,0.042322386
48714,0,0.17440237
48715,0,0.083801106
48716,1,0.5781166
48717,0,0.42470542
48718,1,0.67156816
48719,1,0.6528949
48720,0,0.185103
48721,0,0.26189107
48722,1,0.58293915
48723,1,0.74633026
48724,1,0.72803503
48725,0,0.21004559
48726,0,0.00024887518
48727,0,0.091846
48728,0,0.23891033
48729,0,0.42401192
48730,1,0.9165288
48731,0,0.053729136
48732,1,0.8259574
48733,1,0.78308547
48734,0,0.007490103
48735,0,0.15034567
48736,0,0.00073938095
48737,0,0.42874086
48738,0,0.43457094
48739,0,0.0014453476
48740,1,0.75269306
48741,0,0.4712375
48742,1,0.6306995
48743,0,0.26806787
48744,0,0.11982337
48745,0,0.16529842
48746,1,0.64681596
48747,0,0.49346617
48748,0,0.103003345
48749,1,0.61999416
48750,1,0.5080215
48751,0,0.1255281
48752,1,0.6134101
48753,0,0.3636038
48754,1,0.7066401
48755,1,0.93593943
48756,0,0.030690402
48757,0,0.25578335
48758,1,0.8160413
48759,1,0.8357772
48760,0,0.22761258
48761,0,0.44461128
48762,0,0.07658599
48763,0,0.041910455
48764,0,0.21303138
48765,0,9.416882e-06
48766,0,0.4314766
48767,0,0.15189634
48768,0,0.33856833
48769,1,0.5956485
48770,0,0.372297
48771,1,0.6253422
48772,1,0.8092323
48773,0,0.11688255
48774,0,0.058533177
48775,1,0.5705773
48776,0,0.02962053
48777,0,0.3355411
48778,0,0.0009304531
48779,1,0.785176
48780,0,0.38088816
48781,0,0.11441551
48782,0,0.46183673
48783,0,0.036080226
48784,1,0.812506
48785,0,0.29916573
48786,1,0.50196105
48787,0,0.075873196
48788,0,0.24847107
48789,0,0.3766179
48790,0,0.073515534
48791,1,0.8074698
48792,0,0.07500507
48793,0,0.047827464
48794,0,0.2814028
48795,0,0.18259923
48796,0,0.14992478
48797,0,0.047627393
48798,1,0.8668308
48799,0,0.07142869
48800,0,0.281147
48801,1,0.7098657
48802,1,0.9383934
48803,1,0.92442644
48804,0,0.3399497
48805,1,0.80415463
48806,0,0.008089961
48807,0,0.2296059
48808,0,0.33227906
48809,0,0.14652032
48810,0,0.16202883
48811,0,0.22754869
48812,0,0.0007994743
48813,1,0.86072665
48814,1,0.67707276
48815,0,0.060573105
48816,0,0.14401335
48817,0,0.19730805
48818,0,0.008770109
48819,0,0.45746648
48820,0,0.1160122
48821,0,0.022561487
48822,0,0.34574115
48823,0,0.17741701
48824,0,0.39901343
48825,0,0.0007614427
48826,0,2.2515608e-13
48827,1,0.5960189
48828,0,0.016178498
48829,1,0.88773364
48830,0,0.25103554
48831,1,0.5408355
48832,0,0.08152911
48833,0,0.000192606
48834,1,0.83693004
48835,1,0.90148276
48836,1,0.6445721
48837,0,0.021174828
48838,0,0.36700907
48839,0,0.0693452
48840,0,0.43225545
48841,1,0.790553
48842,1,0.7862951
48843,0,0.04613622
48844,1,0.6054546
48845,1,0.6122397
48846,1,0.9615345
48847,0,0.29605034
48848,1,0.70242274
48849,1,0.8604277
48850,0,0.12478912
48851,0,0.17268041
48852,0,0.08883117
48853,1,0.8454052
48854,0,0.04247743
48855,0,0.1044065
48856,0,0.4378654
48857,0,1.2166657e-06
48858,1,0.5709385
48859,0,0.2136375
48860,0,0.09087668
48861,1,0.71581966
48862,0,0.3179047
48863,1,0.6685741
48864,1,0.66283345
48865,0,0.31383604
48866,0,0.010185703
48867,1,0.7644046
48868,0,0.3558668
48869,0,0.16201904
48870,0,0.08183937
48871,0,0.3904404
48872,1,0.8955598
48873,0,0.062528364
48874,0,0.07981348
48875,1,0.67494226
48876,0,0.23711123
48877,1,0.78941745
48878,0,0.24166694
48879,0,0.06155237
48880,1,0.9333645
48881,0,0.042122856
48882,0,0.012654282
48883,0,0.47381133
48884,1,0.7532596
48885,0,0.043442078
48886,1,0.54120135
48887,0,0.018898956
48888,1,0.89494693
48889,0,0.065766305
48890,0,0.13963354
48891,0,0.08117174
48892,1,0.829674
48893,0,0.16727836
48894,0,0.07516162
48895,0,0.4176103
48896,0,0.19355962
48897,0,0.31397688
48898,1,0.77807325
48899,1,0.5011435
48900,0,0.015826277
48901,0,0.37082532
48902,1,0.9345285
48903,0,0.09628607
48904,0,0.1974615
48905,0,0.236766
48906,1,0.6016916
48907,0,0.3961798
48908,0,0.06430935
48909,0,0.12387649
48910,1,0.7899532
48911,0,0.4227087
48912,1,0.839087
48913,1,0.5172249
48914,1,0.7060052
48915,1,0.9307922
48916,0,0.45179275
48917,0,0.1297472
48918,0,0.11051364
48919,0,0.49638292
48920,1,0.68569624
48921,0,0.2268307
48922,0,0.0035590765
48923,0,0.011727698
48924,0,4.0519108e-06
48925,1,0.7890763
48926,0,0.07571568
48927,0,0.06410279
48928,0,0.2786009
48929,0,0.3587894
48930,0,0.021457177
48931,0,0.21681826
48932,0,0.03443534
48933,0,0.05554207
48934,0,0.4543055
48935,0,0.33823103
48936,1,0.8400836
48937,0,0.08635165
48938,1,0.68045306
48939,0,0.008430642
48940,0,0.043558694
48941,0,0.49858686
48942,1,0.833561
48943,0,0.11155655
48944,0,0.44635993
48945,1,0.52875483
48946,0,0.33176726
48947,1,0.73212224
48948,0,0.13893653
48949,0,0.09925504
48950,0,0.255611
48951,0,0.06776832
48952,0,0.04790538
48953,0,0.18020436
48954,0,0.22488932
48955,0,0.017965319
48956,1,0.6841326
48957,0,0.01724879
48958,1,0.8267953
48959,1,0.7729002
48960,0,0.49878362
48961,0,0.2681047
48962,0,0.18567218
48963,0,0.11908763
48964,1,0.7698547
48965,0,0.2609103
48966,0,0.27062163
48967,1,0.8415757
48968,1,0.63730395
48969,1,0.51356
48970,0,0.38370743
48971,1,0.61803764
48972,0,0.004079031
48973,0,0.3978972
48974,0,0.00094010413
48975,1,0.91970706
48976,0,0.02079979
48977,1,0.6570999
48978,0,0.042613044
48979,0,0.11508968
48980,1,0.50175333
48981,1,0.8380142
48982,0,0.029353863
48983,0,0.0040071746
48984,1,0.60560083
48985,0,0.08120812
48986,0,0.28934956
48987,0,0.19037266
48988,0,0.023293106
48989,0,0.13243444
48990,0,0.13219649
48991,1,0.60432714
48992,1,0.5076331
48993,1,0.5627905
48994,0,0.077478774
48995,0,0.12896194
48996,0,0.1456092
48997,1,0.79751545
48998,1,0.8898433
48999,0,0.052171476
49000,0,0.37709126
49001,1,0.5568321
49002,1,0.7810173
49003,1,0.77568716
49004,1,0.8859619
49005,0,0.18754469
49006,0,1.5707536e-06
49007,0,0.074929364
49008,1,0.8613601
49009,0,0.053982325
49010,0,0.351089
49011,0,0.48630223
49012,0,0.030647442
49013,1,0.60075516
49014,0,0.042251825
49015,0,0.14287406
49016,0,0.11582841
49017,0,0.023581486
49018,0,0.38056844
49019,0,0.14260392
49020,0,0.2768013
49021,1,0.6594683
49022,0,0.21916707
49023,1,0.8461956
49024,1,0.8868044
49025,1,0.568766
49026,0,0.35781643
49027,0,0.12656884
49028,0,0.31905946
49029,0,0.03472907
49030,0,0.11109178
49031,0,0.480933
49032,1,0.82066536
49033,0,0.1813349
49034,0,0.20075698
49035,0,5.164202e-05
49036,1,0.5275816
49037,0,0.29490378
49038,1,0.528591
49039,1,0.5072051
49040,0,0.008271136
49041,1,0.8968248
49042,0,0.010229495
49043,1,0.65338856
49044,0,0.36860755
49045,1,0.8656092
49046,1,0.8064636
49047,1,0.87738067
49048,0,0.17489824
49049,0,0.025209764
49050,0,0.046658676
49051,0,0.25293967
49052,0,0.13867632
49053,1,0.8197573
49054,1,0.76819134
49055,0,0.1963387
49056,0,0.001657991
49057,1,0.81862766
49058,0,0.01350149
49059,1,0.783771
49060,1,0.8054606
49061,0,0.40601468
49062,0,0.19517109
49063,1,0.82770634
49064,1,0.5766559
49065,0,0.12739618
49066,0,0.00014355169
49067,1,0.5468892
